epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.6278616040945053,0.5822117328643799,0.7037037037037037,1.0,0.8260869565217391,19.0,0.0,0.0,0.0,8.0,0.41304347826086957,models/Eco_1_SUB_FR.jsonl.model_epoch_1,normal
2,0.5503082945942879,0.44382044672966003,0.8181818181818182,0.9473684210526315,0.8780487804878049,19.0,0.8,0.5,0.6153846153846154,8.0,0.7467166979362101,models/Eco_1_SUB_FR.jsonl.model_epoch_2,normal
3,0.3788362145423889,0.30673182010650635,1.0,0.8947368421052632,0.9444444444444444,19.0,0.8,1.0,0.8888888888888888,8.0,0.9166666666666666,models/Eco_1_SUB_FR.jsonl.model_epoch_3,normal
