epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.747593104839325,0.6749594807624817,1.0,0.5,0.6666666666666666,2.0,0.6666666666666666,1.0,0.8,2.0,0.7333333333333334,models/Cult_1_SUB_EN.jsonl.model_epoch_1,normal
2,0.6449404358863831,0.6324344873428345,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,models/Cult_1_SUB_EN.jsonl.model_epoch_2,normal
