epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.1414016101580973,0.21940371644898102,0.9845360824742269,0.9646464646464646,0.9744897959183674,396.0,0.48148148148148145,0.6842105263157895,0.5652173913043478,19.0,0.7698535936113575
2,0.06277275583348595,0.19139365008315787,0.987146529562982,0.9696969696969697,0.978343949044586,396.0,0.5384615384615384,0.7368421052631579,0.6222222222222222,19.0,0.8002830856334041
3,0.022410307276564147,0.1753986791635935,0.9846938775510204,0.9747474747474747,0.9796954314720813,396.0,0.5652173913043478,0.6842105263157895,0.6190476190476191,19.0,0.7993715252598501
4,0.00804953183978796,0.17977407936436626,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
5,0.006438160315155983,0.1862487054000107,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
6,0.005614202236756682,0.19095866994645733,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
7,0.0049418315936166505,0.19494012861440962,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
8,0.005320910400209518,0.19721693830349699,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
9,0.004511015588202729,0.20020566446384272,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
10,0.009265007549681915,0.2020124953884918,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
11,0.00408746893159472,0.20224281413874662,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
12,0.00394325633533299,0.20537952091903067,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
13,0.003408423042856157,0.20887916930055675,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
14,0.005333276859556253,0.20847724450644678,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
15,0.0032022572749365982,0.21080788131803274,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
16,0.0030984437146868845,0.2110691981193108,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
17,0.00304414069530769,0.21202453958372083,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
18,0.0029666670956290686,0.21282385353249714,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
19,0.002931415855597991,0.21335881486391792,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
20,0.002918087259436456,0.21350955018379653,0.9822784810126582,0.9797979797979798,0.9810366624525917,396.0,0.6,0.631578947368421,0.6153846153846154,19.0,0.7982106389186036
