epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.36571752881774533,0.25297046510072857,0.9192708333333334,0.9832869080779945,0.9502018842530283,359.0,0.8064516129032258,0.44642857142857145,0.5747126436781609,56.0,0.7624572639655947
2,0.23248938256158277,0.26946477305430633,0.9214659685863874,0.9805013927576601,0.9500674763832658,359.0,0.7878787878787878,0.4642857142857143,0.5842696629213483,56.0,0.7671685696523071
3,0.1584949645643624,0.30292037329994714,0.9464788732394366,0.935933147632312,0.9411764705882353,359.0,0.6166666666666667,0.6607142857142857,0.6379310344827587,56.0,0.789553752535497
4,0.12166535334948164,0.3092349452468065,0.9517045454545454,0.9331476323119777,0.9423347398030942,359.0,0.6190476190476191,0.6964285714285714,0.6554621848739496,56.0,0.7988984623385219
5,0.09363659157847556,0.31496226522498405,0.9389920424403183,0.9860724233983287,0.9619565217391305,359.0,0.868421052631579,0.5892857142857143,0.7021276595744681,56.0,0.8320420906567993
6,0.08521987155724603,0.35671796126720995,0.9380053908355795,0.9693593314763231,0.9534246575342465,359.0,0.75,0.5892857142857143,0.66,56.0,0.8067123287671233
7,0.07397181967882296,0.3944080703032131,0.9291338582677166,0.9860724233983287,0.9567567567567568,359.0,0.8529411764705882,0.5178571428571429,0.6444444444444445,56.0,0.8006006006006006
8,0.08623443450778723,0.3806112930895044,0.9378378378378378,0.9665738161559888,0.9519890260631001,359.0,0.7333333333333333,0.5892857142857143,0.6534653465346535,56.0,0.8027271862988767
9,0.04720237662191861,0.3841025290580896,0.9381720430107527,0.9721448467966574,0.9548563611491108,359.0,0.7674418604651163,0.5892857142857143,0.6666666666666666,56.0,0.8107615139078888
10,0.049322854270800374,0.365191629407211,0.936,0.9777158774373259,0.9564032697547684,359.0,0.8,0.5714285714285714,0.6666666666666666,56.0,0.8115349682107176
11,0.042930172236922845,0.3701189858122514,0.9354838709677419,0.9693593314763231,0.9521203830369357,359.0,0.7441860465116279,0.5714285714285714,0.6464646464646465,56.0,0.7992925147507911
12,0.037250893539749086,0.4159686859840384,0.9398907103825137,0.958217270194986,0.9489655172413793,359.0,0.6938775510204082,0.6071428571428571,0.6476190476190476,56.0,0.7982922824302134
13,0.04172367172745558,0.37854482118900007,0.9408602150537635,0.9749303621169917,0.957592339261286,359.0,0.7906976744186046,0.6071428571428571,0.6868686868686869,56.0,0.8222305130649864
14,0.036665177608553604,0.43505185283720493,0.9445983379501385,0.9498607242339833,0.9472222222222222,359.0,0.6666666666666666,0.6428571428571429,0.6545454545454545,56.0,0.8008838383838384
15,0.033820030342142746,0.37303905848127145,0.9365079365079365,0.9860724233983287,0.9606512890094979,359.0,0.8648648648648649,0.5714285714285714,0.6881720430107527,56.0,0.8244116660101253
16,0.02964704791800334,0.4009371225972875,0.9315789473684211,0.9860724233983287,0.9580514208389715,359.0,0.8571428571428571,0.5357142857142857,0.6593406593406593,56.0,0.8086960400898154
17,0.023001302705289654,0.4471983864115408,0.9447513812154696,0.9526462395543176,0.9486823855755895,359.0,0.6792452830188679,0.6428571428571429,0.6605504587155964,56.0,0.8046164221455929
18,0.021349404531065375,0.45336009418735135,0.9447513812154696,0.9526462395543176,0.9486823855755895,359.0,0.6792452830188679,0.6428571428571429,0.6605504587155964,56.0,0.8046164221455929
19,0.021491470921318978,0.450280439789192,0.9397260273972603,0.9554317548746518,0.9475138121546961,359.0,0.68,0.6071428571428571,0.6415094339622641,56.0,0.7945116230584801
20,0.02127307314031686,0.44927697857985127,0.9397260273972603,0.9554317548746518,0.9475138121546961,359.0,0.68,0.6071428571428571,0.6415094339622641,56.0,0.7945116230584801
