epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.7256507277488708,0.6646513938903809,0.6666666666666666,1.0,0.8,4.0,1.0,0.5,0.6666666666666666,4.0,0.7333333333333334
2,0.6789945960044861,0.6526545286178589,0.75,0.75,0.75,4.0,0.75,0.75,0.75,4.0,0.75
3,0.6119320193926493,0.6128832101821899,0.75,0.75,0.75,4.0,0.75,0.75,0.75,4.0,0.75
4,0.4785107870896657,0.5444467067718506,0.75,0.75,0.75,4.0,0.75,0.75,0.75,4.0,0.75
5,0.319221834341685,0.4247969388961792,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
6,0.17485012610753378,0.30954039096832275,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
7,0.07359618196884792,0.3090343177318573,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
8,0.029993696759144466,0.4656658172607422,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
9,0.013456868939101696,0.6064984798431396,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
10,0.007940368416408697,0.6754752397537231,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
11,0.004908027282605569,0.7158762812614441,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
12,0.003670160658657551,0.7426532506942749,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
13,0.002750036073848605,0.7569398283958435,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
14,0.0022709351032972336,0.7614622712135315,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
15,0.0019468909595161676,0.7617995142936707,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
16,0.0017645048210397363,0.7620227932929993,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
17,0.0016823258095731337,0.7633110284805298,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
18,0.0016731932216013472,0.7645703554153442,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
19,0.0015271754236891866,0.765565812587738,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
20,0.0014136717266713579,0.766004204750061,1.0,0.75,0.8571428571428571,4.0,0.8,1.0,0.8888888888888888,4.0,0.873015873015873
