epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.3745100668498448,0.18014509230852127,0.9583333333333334,1.0,0.9787234042553191,46.0,0.0,0.0,0.0,2.0,0.48936170212765956,models/Pol_4_SUB_FR.jsonl.model_epoch_1,normal
4,0.15612406070743287,0.07761142030358315,0.9787234042553191,1.0,0.989247311827957,46.0,1.0,0.5,0.6666666666666666,2.0,0.8279569892473118,models/Pol_4_SUB_FR.jsonl.model_epoch_4,normal
12,0.01861195682015802,0.006111903814598918,1.0,1.0,1.0,46.0,1.0,1.0,1.0,2.0,1.0,models/Pol_4_SUB_FR.jsonl.model_epoch_12,normal
