epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.4351622044313245,0.3371199756860733,0.8309859154929577,1.0,0.9076923076923077,118.0,0.0,0.0,0.0,24.0,0.45384615384615384
2,0.27727943985927395,0.24387890249490737,0.9428571428571428,0.8389830508474576,0.8878923766816144,118.0,0.4864864864864865,0.75,0.5901639344262295,24.0,0.739028155553922
3,0.14362342991843458,0.3255463905632496,0.9262295081967213,0.9576271186440678,0.9416666666666667,118.0,0.75,0.625,0.6818181818181818,24.0,0.8117424242424243
4,0.049307830384705306,0.537653437256813,0.8968253968253969,0.9576271186440678,0.9262295081967213,118.0,0.6875,0.4583333333333333,0.55,24.0,0.7381147540983607
5,0.048315760821512926,0.5768373370170593,0.904,0.9576271186440678,0.9300411522633745,118.0,0.7058823529411765,0.5,0.5853658536585366,24.0,0.7577035029609556
6,0.01931960112557224,0.498448346555233,0.926829268292683,0.9661016949152542,0.946058091286307,118.0,0.7894736842105263,0.625,0.6976744186046512,24.0,0.8218662549454792
7,0.012794041423348529,0.6405634872615338,0.9401709401709402,0.9322033898305084,0.9361702127659575,118.0,0.68,0.7083333333333334,0.6938775510204082,24.0,0.8150238818931828
8,0.0028865754642671475,0.6986793458461762,0.9,0.9915254237288136,0.9435483870967742,118.0,0.9166666666666666,0.4583333333333333,0.6111111111111112,24.0,0.7773297491039427
9,0.0004131173088198255,0.7373452603816986,0.912,0.9661016949152542,0.9382716049382716,118.0,0.7647058823529411,0.5416666666666666,0.6341463414634146,24.0,0.786208973200843
10,0.00011875274361866503,0.7315205693244934,0.9105691056910569,0.9491525423728814,0.9294605809128631,118.0,0.6842105263157895,0.5416666666666666,0.6046511627906976,24.0,0.7670558718517804
11,7.783064424207934e-05,0.7375845015048981,0.9180327868852459,0.9491525423728814,0.9333333333333333,118.0,0.7,0.5833333333333334,0.6363636363636364,24.0,0.7848484848484849
12,6.282234519348117e-05,0.7448502957820893,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
13,5.300215503311625e-05,0.7521724581718445,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
14,4.813337847469772e-05,0.7573170721530914,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
15,4.311587260262302e-05,0.762408709526062,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
16,4.113393462342551e-05,0.7654963672161103,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
17,3.857669483894403e-05,0.7682390093803406,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
18,3.8396961915678705e-05,0.770518320798874,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
19,4.270864643863539e-05,0.772313916683197,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
20,3.5876532265541666e-05,0.7727996349334717,0.9256198347107438,0.9491525423728814,0.9372384937238494,118.0,0.7142857142857143,0.625,0.6666666666666666,24.0,0.8019525801952581
