epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.14913802619020528,0.07559775052448878,0.9855421686746988,1.0,0.9927184466019418,409.0,0.0,0.0,0.0,6.0,0.4963592233009709
2,0.06531140818977012,0.07658534317922133,0.9855421686746988,1.0,0.9927184466019418,409.0,0.0,0.0,0.0,6.0,0.4963592233009709
3,0.06392330846462685,0.07814084272831678,0.9855421686746988,1.0,0.9927184466019418,409.0,0.0,0.0,0.0,6.0,0.4963592233009709
4,0.06614764740404028,0.07661627344070719,0.9855421686746988,1.0,0.9927184466019418,409.0,0.0,0.0,0.0,6.0,0.4963592233009709
5,0.046319223331430785,0.03851615712763025,0.9951219512195122,0.9975550122249389,0.9963369963369964,409.0,0.8,0.6666666666666666,0.7272727272727273,6.0,0.8618048618048618
6,0.015262949571479112,0.08917040062638429,0.9855421686746988,1.0,0.9927184466019418,409.0,0.0,0.0,0.0,6.0,0.4963592233009709
7,0.027830802029571854,0.053173003503336355,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
8,0.01741012958630633,0.04252179311767507,0.9951100244498777,0.9951100244498777,0.9951100244498777,409.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,0.8308883455582722
9,0.007638633468349536,0.0420267326811042,0.9951219512195122,0.9975550122249389,0.9963369963369964,409.0,0.8,0.6666666666666666,0.7272727272727273,6.0,0.8618048618048618
10,0.00507628443525531,0.0441065423656255,0.9951219512195122,0.9975550122249389,0.9963369963369964,409.0,0.8,0.6666666666666666,0.7272727272727273,6.0,0.8618048618048618
11,0.008288781084747125,0.044766648936694346,0.9975429975429976,0.9926650366748166,0.9950980392156863,409.0,0.625,0.8333333333333334,0.7142857142857143,6.0,0.8546918767507004
12,0.001336207271938642,0.04920285361227938,0.9951100244498777,0.9951100244498777,0.9951100244498777,409.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,0.8308883455582722
13,0.0010393732540810911,0.06484557513613254,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
14,0.000866753810371917,0.06635029625613242,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
15,0.0007639224070142239,0.06748974166559772,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
16,0.0006814818614377425,0.06836711921809743,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
17,0.0006265356311744724,0.06902013273793273,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
18,0.0005975215177526339,0.06948446022803322,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
19,0.0005703616043319926,0.06976447398595226,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
20,0.0005607135362179878,0.06986355433428589,0.9927007299270073,0.9975550122249389,0.9951219512195122,409.0,0.75,0.5,0.6,6.0,0.7975609756097561
