epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.1206867947565535,0.020650951836544734,0.9975903614457832,1.0,0.9987937273823885,414.0,0.0,0.0,0.0,1.0,0.49939686369119424,models/Secu_2_SUB_FR.jsonl.model_epoch_1,normal
18,0.003220244836903965,0.002043839409732475,1.0,1.0,1.0,414.0,1.0,1.0,1.0,1.0,1.0,models/Secu_2_SUB_FR.jsonl.model_epoch_18,normal
