epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.4678989543507879,0.08477502758614719,0.9975,0.973170731707317,0.9851851851851852,410.0,0.26666666666666666,0.8,0.4,5.0,0.6925925925925926
2,0.21916543864286864,0.21554556746895498,1.0,0.9292682926829269,0.9633375474083439,410.0,0.14705882352941177,1.0,0.2564102564102564,5.0,0.6098739019093001
3,0.03856135800910684,0.14921944617078856,1.0,0.9560975609756097,0.9775561097256857,410.0,0.21739130434782608,1.0,0.35714285714285715,5.0,0.6673494834342715
4,0.01342553562986163,0.09188685490964697,0.9975,0.973170731707317,0.9851851851851852,410.0,0.26666666666666666,0.8,0.4,5.0,0.6925925925925926
5,0.010083089403521556,0.07156715251935217,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
6,0.007730527100368188,0.0707494209233958,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
7,0.006972448166029958,0.07226656282392259,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
8,0.006338606588542461,0.07409205918128674,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
9,0.006114243547647045,0.07089515841709307,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
10,0.005530911820152631,0.07129738739548394,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
11,0.005255773394870071,0.07227206737017976,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
12,0.005035891448362515,0.07336487035410336,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
13,0.004927326280337114,0.07482595585931379,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
14,0.004721401886154826,0.07513316937435705,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
15,0.004565013894954553,0.07591305476111862,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
16,0.004446257478915728,0.0761211547606553,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
17,0.004393664582704122,0.07652705694692066,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
18,0.004270297134868228,0.07708180611594938,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
19,0.004299024155793281,0.07751495398294467,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
20,0.004177558665665297,0.07759337216758957,0.9975308641975309,0.9853658536585366,0.9914110429447853,410.0,0.4,0.8,0.5333333333333333,5.0,0.7623721881390593
