epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.14899541899705163,0.07562195445195986,0.9855421686746988,1.0,0.9927184466019418,409.0,0.0,0.0,0.0,6.0,0.4963592233009709,models/Messenger_4_SUB_FR.jsonl.model_epoch_1,normal
9,0.02149012198564238,0.034906457733506195,0.9879227053140096,1.0,0.9939246658566221,409.0,1.0,0.16666666666666666,0.2857142857142857,6.0,0.6398194757854538,models/Messenger_4_SUB_FR.jsonl.model_epoch_9,normal
10,0.00964848594650483,0.029529447935951445,0.9975429975429976,0.9926650366748166,0.9950980392156863,409.0,0.625,0.8333333333333334,0.7142857142857143,6.0,0.8546918767507004,models/Messenger_4_SUB_FR.jsonl.model_epoch_10,normal
11,0.00416556731887305,0.028515554669026572,0.9975490196078431,0.9951100244498777,0.996328029375765,409.0,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0,0.8827793993032671,models/Messenger_4_SUB_FR.jsonl.model_epoch_11,normal
