epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.3223259605285598,0.24758415818214416,0.9225352112676056,1.0,0.9597069597069597,131.0,0.0,0.0,0.0,11.0,0.47985347985347987,models/Emotion:_Positive_EN.jsonl.model_epoch_1,normal
2,0.22727340650631161,0.2039668783545494,0.9473684210526315,0.9618320610687023,0.9545454545454546,131.0,0.4444444444444444,0.36363636363636365,0.4,11.0,0.6772727272727272,models/Emotion:_Positive_EN.jsonl.model_epoch_2,normal
3,0.10539406920760507,0.2515546283684671,0.9420289855072463,0.9923664122137404,0.966542750929368,131.0,0.75,0.2727272727272727,0.4,11.0,0.683271375464684,models/Emotion:_Positive_EN.jsonl.model_epoch_3,normal
8,0.003117764846382027,0.4318277150508948,0.9552238805970149,0.9770992366412213,0.9660377358490566,131.0,0.625,0.45454545454545453,0.5263157894736842,11.0,0.7461767626613705,models/Emotion:_Positive_EN.jsonl.model_epoch_8,normal
