epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.3981974264796899,0.2632043739924064,0.9459459459459459,0.9120521172638436,0.9286898839137645,307.0,0.7,0.7974683544303798,0.7455621301775148,79.0,0.8371260070456397,models/Solutions_1_SUB_EN.jsonl.model_epoch_1,normal
2,0.2107347506193482,0.30985458768331087,0.9403973509933775,0.9250814332247557,0.9326765188834154,307.0,0.7261904761904762,0.7721518987341772,0.7484662576687117,79.0,0.8405713882760635,models/Solutions_1_SUB_EN.jsonl.model_epoch_2,normal
16,0.001444457477488441,0.8535812424138735,0.9377049180327869,0.9315960912052117,0.934640522875817,307.0,0.7407407407407407,0.759493670886076,0.75,79.0,0.8423202614379085,models/Solutions_1_SUB_EN.jsonl.model_epoch_16,normal
