epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.12366025493695186,0.03202092547256213,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096,models/Pbh_3_SUB_FR.jsonl.model_epoch_1,normal
2,1.439959656733733,1.1011949961002057,1.0,0.12832929782082325,0.22746781115879827,413.0,0.0055248618784530384,1.0,0.01098901098901099,2.0,0.11922841107390462,models/Pbh_3_SUB_FR.jsonl.model_reinforced_epoch_2,reinforced
