epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,3.2316112151512733,0.039400182091272794,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
2,1.439959656733733,1.1011949961002057,1.0,0.12832929782082325,0.22746781115879827,413.0,0.0055248618784530384,1.0,0.01098901098901099,2.0,0.11922841107390462
3,0.2758046268270566,0.05853454109567862,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
4,0.0667133041872428,0.04195313556836201,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
5,0.03756062056009586,0.038098617958334774,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
6,0.028601060478160016,0.035838547807473406,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
7,0.02440799378718321,0.034469155952907525,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
8,0.022289578731243428,0.03353603786000839,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
9,0.019588308408856392,0.03288213543307323,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
10,0.01813168701930688,0.032395778152231984,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
11,0.017576486946871646,0.03203067333938984,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
12,0.0157200271406999,0.03175357019958588,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
13,0.015054287388920784,0.03154230289734327,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
14,0.014389997885490838,0.0313765830002152,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
15,0.013898867074973308,0.031242225390787307,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
16,0.01330160116776824,0.031150206708564207,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
17,0.01303895810045875,0.031082651900270812,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
18,0.013182590787227336,0.031036648576935895,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
19,0.012577537877055315,0.031009538994672205,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
20,0.012435635802550958,0.031000426361480586,0.9951807228915662,1.0,0.9975845410628019,413.0,0.0,0.0,0.0,2.0,0.49879227053140096
