epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.16848079799785323,0.27451194132057327,0.972972972972973,1.0,0.9863013698630136,72.0,0.0,0.0,0.0,2.0,0.4931506849315068,models/Messenger_3_SUB_EN.jsonl.model_epoch_1,normal
8,0.005645772960547003,0.10085200271957244,0.9863013698630136,1.0,0.993103448275862,72.0,1.0,0.5,0.6666666666666666,2.0,0.8298850574712644,models/Messenger_3_SUB_EN.jsonl.model_epoch_8,normal
