epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.3808070412940449,0.3308391869068146,0.8974358974358975,1.0,0.9459459459459459,140.0,0.0,0.0,0.0,16.0,0.47297297297297297
2,0.34002420985036425,0.321462082862854,0.8974358974358975,1.0,0.9459459459459459,140.0,0.0,0.0,0.0,16.0,0.47297297297297297
3,0.32489625579781,0.2546474814414978,0.9032258064516129,1.0,0.9491525423728814,140.0,1.0,0.0625,0.11764705882352941,16.0,0.5333998005982054
4,0.21955608568257756,0.23964482247829438,0.9324324324324325,0.9857142857142858,0.9583333333333334,140.0,0.75,0.375,0.5,16.0,0.7291666666666667
5,0.11977525341014067,0.2920949667692184,0.9266666666666666,0.9928571428571429,0.9586206896551724,140.0,0.8333333333333334,0.3125,0.45454545454545453,16.0,0.7065830721003135
6,0.07656300303836663,0.23445334136486054,0.958041958041958,0.9785714285714285,0.9681978798586572,140.0,0.7692307692307693,0.625,0.6896551724137931,16.0,0.8289265261362252
7,0.05154898338433769,0.314815953373909,0.9328859060402684,0.9928571428571429,0.9619377162629758,140.0,0.8571428571428571,0.375,0.5217391304347826,16.0,0.7418384233488792
8,0.03326285576654805,0.36314251720905305,0.9444444444444444,0.9714285714285714,0.9577464788732394,140.0,0.6666666666666666,0.5,0.5714285714285714,16.0,0.7645875251509053
9,0.019982536882162096,0.34272880256175997,0.9387755102040817,0.9857142857142858,0.9616724738675958,140.0,0.7777777777777778,0.4375,0.56,16.0,0.760836236933798
10,0.011882974109095003,0.36009625196456907,0.9387755102040817,0.9857142857142858,0.9616724738675958,140.0,0.7777777777777778,0.4375,0.56,16.0,0.760836236933798
11,0.010061466357567245,0.39706113636493684,0.9448275862068966,0.9785714285714285,0.9614035087719298,140.0,0.7272727272727273,0.5,0.5925925925925926,16.0,0.7769980506822611
12,0.0065454642159036465,0.41406604945659636,0.9448275862068966,0.9785714285714285,0.9614035087719298,140.0,0.7272727272727273,0.5,0.5925925925925926,16.0,0.7769980506822611
13,0.006472224780979256,0.4151639610528946,0.9448275862068966,0.9785714285714285,0.9614035087719298,140.0,0.7272727272727273,0.5,0.5925925925925926,16.0,0.7769980506822611
14,0.007320743931146959,0.43093757927417753,0.9448275862068966,0.9785714285714285,0.9614035087719298,140.0,0.7272727272727273,0.5,0.5925925925925926,16.0,0.7769980506822611
15,0.00625960123207834,0.4225297838449478,0.9387755102040817,0.9857142857142858,0.9616724738675958,140.0,0.7777777777777778,0.4375,0.56,16.0,0.760836236933798
16,0.006181333602095644,0.42929003536701205,0.9383561643835616,0.9785714285714285,0.958041958041958,140.0,0.7,0.4375,0.5384615384615384,16.0,0.7482517482517482
17,0.006064589807970656,0.43569076657295225,0.9383561643835616,0.9785714285714285,0.958041958041958,140.0,0.7,0.4375,0.5384615384615384,16.0,0.7482517482517482
18,0.006025983271602955,0.44204009175300596,0.9383561643835616,0.9785714285714285,0.958041958041958,140.0,0.7,0.4375,0.5384615384615384,16.0,0.7482517482517482
19,0.005569415754224691,0.440567684173584,0.9383561643835616,0.9785714285714285,0.958041958041958,140.0,0.7,0.4375,0.5384615384615384,16.0,0.7482517482517482
20,0.005360992206260562,0.43766886591911314,0.9383561643835616,0.9785714285714285,0.958041958041958,140.0,0.7,0.4375,0.5384615384615384,16.0,0.7482517482517482
