epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1,saved_model_path,training_phase
1,0.31995839177041635,0.3031998322560237,0.9453551912568307,0.9774011299435028,0.9611111111111111,354.0,0.6,0.375,0.46153846153846156,32.0,0.7113247863247864,models/Just_Detection_EN.jsonl.model_epoch_1,normal
3,0.1296148802895023,0.22015608918781465,0.9769452449567724,0.9576271186440678,0.9671897289586305,354.0,0.6153846153846154,0.75,0.676056338028169,32.0,0.8216230334933998,models/Just_Detection_EN.jsonl.model_epoch_3,normal
5,0.04154661475034545,0.18250296145785028,0.9745762711864406,0.9745762711864406,0.9745762711864406,354.0,0.71875,0.71875,0.71875,32.0,0.8466631355932204,models/Just_Detection_EN.jsonl.model_epoch_5,normal
