epoch,train_loss,val_loss,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_f1
1,0.39338503324467206,0.2616691490014394,0.9135802469135802,1.0,0.9548387096774194,74.0,0.0,0.0,0.0,7.0,0.4774193548387097
2,0.3045140679763711,0.2619608094294866,0.9135802469135802,1.0,0.9548387096774194,74.0,0.0,0.0,0.0,7.0,0.4774193548387097
3,0.2638337035541949,0.18695603559414545,0.935064935064935,0.972972972972973,0.9536423841059603,74.0,0.5,0.2857142857142857,0.36363636363636365,7.0,0.658639373871162
4,0.13526215080333792,0.1714670037229856,0.9722222222222222,0.9459459459459459,0.958904109589041,74.0,0.5555555555555556,0.7142857142857143,0.625,7.0,0.7919520547945205
5,0.050300028175115585,0.2390267699956894,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
6,0.02514426717939584,0.29104099174340564,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
7,0.02748697550724382,0.22666071355342865,0.9726027397260274,0.9594594594594594,0.9659863945578231,74.0,0.625,0.7142857142857143,0.6666666666666666,7.0,0.8163265306122449
8,0.006261749901687322,0.2670433895351986,0.96,0.972972972972973,0.9664429530201343,74.0,0.6666666666666666,0.5714285714285714,0.6153846153846154,7.0,0.7909137842023748
9,0.004490256015940205,0.28216480867316324,0.96,0.972972972972973,0.9664429530201343,74.0,0.6666666666666666,0.5714285714285714,0.6153846153846154,7.0,0.7909137842023748
10,0.003452309751478226,0.33635424574216205,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
11,0.0029054370040640883,0.3423667699098587,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
12,0.0024541265169239564,0.36079041659832,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
13,0.0021840295825234575,0.38669661184151966,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
14,0.001960573049829058,0.39966149628162384,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
15,0.0018018009444779675,0.4097278614838918,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
16,0.0016894011110391307,0.4169013698895772,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
17,0.0015718164276736586,0.4231591522693634,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
18,0.001529004303333552,0.4260399043560028,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
19,0.0015039966472060137,0.4278531571229299,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
20,0.0014550035070303989,0.4285188515981038,0.9594594594594594,0.9594594594594594,0.9594594594594594,74.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0,0.7654440154440154
